,y_pred,pi_lo,pi_hi,0,charge,discharge,soc_start,soc_end
2025-07-02 08:15:00+02:00,109.24772075606099,62.26271060896626,149.4451086463469,,0.0,-0.0,0.0,0.0
2025-07-02 08:30:00+02:00,108.74571744899359,61.76070730189886,148.9431053392795,,0.0,-0.0,0.0,0.0
2025-07-02 08:45:00+02:00,108.44177162573745,61.45676147864272,148.63915951602337,,0.0,-0.0,0.0,0.0
2025-07-02 09:00:00+02:00,87.87261023922763,40.8876000921329,128.06999812951355,,0.0,-0.0,0.0,0.0
2025-07-02 09:15:00+02:00,86.70829088051859,39.72328073342386,126.90567877080451,,0.0,-0.0,0.0,-0.0
2025-07-02 09:30:00+02:00,85.94750953610225,38.96249938900752,126.14489742638817,,0.0,0.0,-0.0,-0.0
2025-07-02 09:45:00+02:00,84.80500807669654,37.81999792960181,125.00239596698246,,0.0,0.0,-0.0,-0.0
2025-07-02 10:00:00+02:00,71.12948532450937,24.144475177414648,111.3268732147953,,0.0,0.0,-0.0,-0.0
2025-07-02 10:15:00+02:00,70.18582776019593,23.200817613101208,110.38321565048186,,0.0,0.0,-0.0,-0.0
2025-07-02 10:30:00+02:00,71.71518327268875,24.73017312559402,111.91257116297467,,0.0,0.0,-0.0,-0.0
2025-07-02 10:45:00+02:00,70.8844027434975,23.899392596402777,111.08179063378343,,0.0,0.0,-0.0,0.0
2025-07-02 11:00:00+02:00,63.60652141778928,16.621511270694555,103.8039093080752,,-0.0,0.0,0.0,0.0
2025-07-02 11:15:00+02:00,63.91256735670676,16.927557209612033,104.10995524699268,,0.0,0.0,0.0,-0.0
2025-07-02 11:30:00+02:00,63.781006471307506,16.79599632421278,103.97839436159343,,0.0,0.0,-0.0,-0.0
2025-07-02 11:45:00+02:00,63.88834393617522,16.90333378908049,104.08573182646114,,0.0,0.0,-0.0,-0.0
2025-07-02 12:00:00+02:00,57.80861192586569,10.823601778770964,98.00599981615161,,12.5,0.0,-0.0,11.875
2025-07-02 12:15:00+02:00,56.32236930877505,9.337359161680325,96.51975719906098,,12.5,0.0,11.875,23.75
2025-07-02 12:30:00+02:00,56.32101701102635,9.336006863931622,96.51840490131227,,12.5,0.0,23.75,35.625
2025-07-02 12:45:00+02:00,56.29253052170103,9.307520374606305,96.48991841198696,,12.5,0.0,35.625,47.5
2025-07-02 13:00:00+02:00,56.55359594772376,9.56858580062903,96.75098383800969,,12.5,0.0,47.5,59.375
2025-07-02 13:15:00+02:00,55.05560152906804,8.070591381973315,95.25298941935397,,12.5,0.0,59.375,71.25
2025-07-02 13:30:00+02:00,55.09568166032716,8.110671513232433,95.29306955061308,,12.5,0.0,71.25,83.125
2025-07-02 13:45:00+02:00,55.62364556987416,8.63863542277943,95.82103346016008,,12.5,0.0,83.125,95.0
2025-07-02 14:00:00+02:00,61.06679752608896,14.081787378994235,101.26418541637489,,0.0,0.0,95.0,95.0
2025-07-02 14:15:00+02:00,60.936701263058886,13.95169111596416,101.1340891533448,,0.0,0.0,95.0,95.0
2025-07-02 14:30:00+02:00,61.356225277370804,14.371215130276077,101.55361316765672,,0.0,0.0,95.0,95.0
2025-07-02 14:45:00+02:00,61.01010887457615,14.02509872748142,101.20749676486207,,5.2631578947368425,0.0,95.0,100.0
2025-07-02 15:00:00+02:00,67.13633795012089,20.151327803026163,107.33372584040681,,0.0,0.0,100.0,100.0
2025-07-02 15:15:00+02:00,67.39870621648056,20.413696069385836,107.59609410676649,,0.0,0.0,100.0,100.0
2025-07-02 15:30:00+02:00,68.17478860095127,21.189778453856547,108.3721764912372,,0.0,0.0,100.0,100.0
2025-07-02 15:45:00+02:00,71.05378088390493,24.068770736810208,111.25116877419086,,0.0,0.0,100.0,100.0
2025-07-02 16:00:00+02:00,79.36802320789386,32.38301306079913,119.56541109817978,,0.0,0.0,100.0,100.0
2025-07-02 16:15:00+02:00,80.75865272274653,33.773642575651806,120.95604061303246,,0.0,0.0,100.0,100.0
2025-07-02 16:30:00+02:00,81.93823155408649,34.95322140699176,122.13561944437241,,0.0,0.0,100.0,100.0
2025-07-02 16:45:00+02:00,84.13137267869756,37.14636253160283,124.32876056898348,,0.0,0.0,100.0,100.0
2025-07-02 17:00:00+02:00,103.4580833045939,56.47307315749917,143.65547119487982,,0.0,0.0,100.0,100.0
2025-07-02 17:15:00+02:00,103.7181834211623,56.73317327406757,143.91557131144822,,0.0,0.0,100.0,100.0
2025-07-02 17:30:00+02:00,104.54401351341892,57.55900336632419,144.74140140370486,,0.0,0.0,100.0,100.0
2025-07-02 17:45:00+02:00,105.6639915162679,58.67898136917317,145.86137940655382,,0.0,-0.0,100.0,100.0
2025-07-02 18:00:00+02:00,137.31190849107486,90.32689834398013,177.5092963813608,,0.0,-0.0,100.0,100.0
2025-07-02 18:15:00+02:00,138.97373964193542,91.9887294948407,179.17112753222136,,0.0,-0.0,100.0,100.0
2025-07-02 18:30:00+02:00,138.49338548937584,91.50837534228111,178.69077337966178,,0.0,0.0,100.0,100.0
2025-07-02 18:45:00+02:00,138.96499069946037,91.97998055236565,179.1623785897463,,0.0,0.0,100.0,100.0
2025-07-02 19:00:00+02:00,299.94209870142816,252.95708855433344,340.1394865917141,,0.0,0.0,100.0,100.0
2025-07-02 19:15:00+02:00,300.44924747619416,253.46423732909943,340.6466353664801,,0.0,-0.0,100.0,100.0
2025-07-02 19:30:00+02:00,300.15074015015693,253.1657300030622,340.3481280404429,,0.0,0.0,100.0,100.0
2025-07-02 19:45:00+02:00,300.444002036738,253.4589918896433,340.64138992702397,,0.0,0.0,100.0,100.0
2025-07-02 20:00:00+02:00,380.07084852821947,333.08583838112474,420.2682364185054,,0.0,12.5,100.0,86.84210526315789
2025-07-02 20:15:00+02:00,381.09666627904903,334.1116561319543,421.29405416933497,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-02 20:30:00+02:00,378.74749508228234,331.7624849351876,418.9448829725683,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-02 20:45:00+02:00,374.9683307660091,327.9833206189144,415.16571865629504,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-02 21:00:00+02:00,364.59308828669157,317.60807813959684,404.7904761769775,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-02 21:15:00+02:00,358.8020929138105,311.81708276671577,398.99948080409644,,0.0,12.5,34.21052631578947,21.05263157894737
2025-07-02 21:30:00+02:00,354.63206971873876,307.64705957164404,394.8294576090247,,0.0,7.500000000000003,21.05263157894737,13.157894736842104
2025-07-02 21:45:00+02:00,357.51511764197136,310.53010749487663,397.7125055322573,,0.0,12.5,13.157894736842104,0.0
