,15min cena (EUR/MWh),0,charge,discharge,soc_start,soc_end
2025-07-03 14:30:00+00:00,90.61,,0.0,-0.0,100.0,100.0
2025-07-03 14:45:00+00:00,90.61,,0.0,0.0,100.0,100.0
2025-07-03 15:00:00+00:00,110.0,,0.0,0.0,100.0,100.0
2025-07-03 15:15:00+00:00,110.0,,0.0,0.0,100.0,100.0
2025-07-03 15:30:00+00:00,110.0,,0.0,0.0,100.0,100.0
2025-07-03 15:45:00+00:00,110.0,,0.0,-0.0,100.0,100.0
2025-07-03 16:00:00+00:00,117.42,,0.0,-0.0,100.0,100.0
2025-07-03 16:15:00+00:00,117.42,,0.0,-0.0,100.0,100.0
2025-07-03 16:30:00+00:00,117.42,,0.0,0.0,100.0,100.0
2025-07-03 16:45:00+00:00,117.42,,-0.0,0.0,100.0,100.0
2025-07-03 17:00:00+00:00,145.01,,0.0,0.0,100.0,100.0
2025-07-03 17:15:00+00:00,145.01,,0.0,0.0,100.0,100.0
2025-07-03 17:30:00+00:00,145.01,,0.0,0.0,100.0,100.0
2025-07-03 17:45:00+00:00,145.01,,0.0,0.0,100.0,100.0
2025-07-03 18:00:00+00:00,190.85,,0.0,12.5,100.0,86.84210526315789
2025-07-03 18:15:00+00:00,190.85,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-03 18:30:00+00:00,190.85,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-03 18:45:00+00:00,190.85,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-03 19:00:00+00:00,166.78,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-03 19:15:00+00:00,166.78,,0.0,7.500000000000001,34.21052631578947,26.31578947368421
2025-07-03 19:30:00+00:00,166.78,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-03 19:45:00+00:00,166.78,,0.0,12.5,13.157894736842104,0.0
2025-07-03 20:00:00+00:00,132.8,,0.0,0.0,0.0,-0.0
2025-07-03 20:15:00+00:00,132.8,,0.0,-0.0,-0.0,-0.0
2025-07-03 20:30:00+00:00,132.8,,0.0,0.0,-0.0,0.0
2025-07-03 20:45:00+00:00,132.8,,0.0,-0.0,0.0,-0.0
2025-07-03 21:00:00+00:00,113.97,,0.0,0.0,-0.0,-0.0
2025-07-03 21:15:00+00:00,113.97,,0.0,0.0,-0.0,0.0
2025-07-03 21:30:00+00:00,113.97,,0.0,0.0,0.0,-0.0
2025-07-03 21:45:00+00:00,113.97,,0.0,-0.0,-0.0,0.0
2025-07-03 22:00:00+00:00,109.25,,0.0,-0.0,0.0,-0.0
2025-07-03 22:15:00+00:00,109.25,,0.0,0.0,-0.0,-0.0
2025-07-03 22:30:00+00:00,109.25,,0.0,0.0,-0.0,-0.0
2025-07-03 22:45:00+00:00,109.25,,0.0,0.0,-0.0,-0.0
2025-07-03 23:00:00+00:00,104.54,,0.0,0.0,-0.0,-0.0
2025-07-03 23:15:00+00:00,104.54,,0.0,0.0,-0.0,-0.0
2025-07-03 23:30:00+00:00,104.54,,0.0,0.0,-0.0,0.0
2025-07-03 23:45:00+00:00,104.54,,0.0,0.0,0.0,0.0
2025-07-04 00:00:00+00:00,101.31,9230.584210526316,0.0,0.0,0.0,-0.0
2025-07-04 00:15:00+00:00,101.31,,0.0,0.0,-0.0,-0.0
2025-07-04 00:30:00+00:00,101.31,,0.0,0.0,-0.0,-0.0
2025-07-04 00:45:00+00:00,101.31,,0.0,0.0,-0.0,0.0
2025-07-04 01:00:00+00:00,98.39,,12.5,0.0,0.0,11.875
2025-07-04 01:15:00+00:00,98.39,,12.5,0.0,11.875,23.75
2025-07-04 01:30:00+00:00,98.39,,12.5,0.0,23.75,35.625
2025-07-04 01:45:00+00:00,98.39,,12.5,0.0,35.625,47.5
2025-07-04 02:00:00+00:00,103.62,,0.0,0.0,47.5,47.5
2025-07-04 02:15:00+00:00,103.62,,0.0,0.0,47.5,47.5
2025-07-04 02:30:00+00:00,103.62,,0.0,0.0,47.5,47.5
2025-07-04 02:45:00+00:00,103.62,,0.0,0.0,47.5,47.5
2025-07-04 03:00:00+00:00,106.63,,0.0,0.0,47.5,47.5
2025-07-04 03:15:00+00:00,106.63,,0.0,0.0,47.5,47.5
2025-07-04 03:30:00+00:00,106.63,,0.0,0.0,47.5,47.5
2025-07-04 03:45:00+00:00,106.63,,0.0,0.0,47.5,47.5
2025-07-04 04:00:00+00:00,122.6,,0.0,7.625000000000001,47.5,39.473684210526315
2025-07-04 04:15:00+00:00,122.6,,0.0,12.5,39.473684210526315,26.31578947368421
2025-07-04 04:30:00+00:00,122.6,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-04 04:45:00+00:00,122.6,,0.0,12.5,13.157894736842104,-0.0
2025-07-04 05:00:00+00:00,116.65,,0.0,0.0,-0.0,-0.0
2025-07-04 05:15:00+00:00,116.65,,0.0,0.0,-0.0,-0.0
2025-07-04 05:30:00+00:00,116.65,,0.0,0.0,-0.0,-0.0
2025-07-04 05:45:00+00:00,116.65,,0.0,0.0,-0.0,-0.0
2025-07-04 06:00:00+00:00,100.0,,0.0,0.0,-0.0,-0.0
2025-07-04 06:15:00+00:00,100.0,,0.0,0.0,-0.0,-0.0
2025-07-04 06:30:00+00:00,100.0,,0.0,0.0,-0.0,-0.0
2025-07-04 06:45:00+00:00,100.0,,0.0,0.0,-0.0,-0.0
2025-07-04 07:00:00+00:00,91.15,,0.0,0.0,-0.0,-0.0
2025-07-04 07:15:00+00:00,91.15,,0.0,0.0,-0.0,-0.0
2025-07-04 07:30:00+00:00,91.15,,0.0,0.0,-0.0,-0.0
2025-07-04 07:45:00+00:00,91.15,,0.0,0.0,-0.0,-0.0
2025-07-04 08:00:00+00:00,70.01,,0.0,0.0,-0.0,-0.0
2025-07-04 08:15:00+00:00,70.01,,0.0,0.0,-0.0,-0.0
2025-07-04 08:30:00+00:00,70.01,,0.0,0.0,-0.0,-0.0
2025-07-04 08:45:00+00:00,70.01,,0.0,0.0,-0.0,-0.0
2025-07-04 09:00:00+00:00,65.86,,0.0,0.0,-0.0,-0.0
2025-07-04 09:15:00+00:00,65.86,,0.0,0.0,-0.0,-0.0
2025-07-04 09:30:00+00:00,65.86,,0.0,0.0,-0.0,-0.0
2025-07-04 09:45:00+00:00,65.86,,0.0,0.0,-0.0,-0.0
2025-07-04 10:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 10:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 10:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 10:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 11:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 11:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 11:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 11:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 12:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 12:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 12:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 12:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 13:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 13:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 13:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 13:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 14:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 14:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 14:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 14:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 15:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 15:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 15:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 15:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 16:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 16:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 16:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 16:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 17:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 17:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 17:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 17:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 18:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 18:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 18:30:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 18:45:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 19:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 19:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-04 19:30:00+00:00,0.0,,0.0,0.0,-0.0,0.0
2025-07-04 19:45:00+00:00,0.0,,5.2631578947368425,0.0,0.0,5.0
2025-07-04 20:00:00+00:00,0.0,,12.5,0.0,5.0,16.875
2025-07-04 20:15:00+00:00,0.0,,12.5,0.0,16.875,28.75
2025-07-04 20:30:00+00:00,0.0,,12.5,0.0,28.75,40.625
2025-07-04 20:45:00+00:00,0.0,,12.5,0.0,40.625,52.5
2025-07-04 21:00:00+00:00,0.0,,12.5,0.0,52.5,64.375
2025-07-04 21:15:00+00:00,0.0,,12.5,0.0,64.375,76.25
2025-07-04 21:30:00+00:00,0.0,,12.5,0.0,76.25,88.125
2025-07-04 21:45:00+00:00,0.0,,12.5,0.0,88.125,100.0
2025-07-04 22:00:00+00:00,109.95,,0.0,12.5,100.0,86.84210526315789
2025-07-04 22:15:00+00:00,109.95,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-04 22:30:00+00:00,109.95,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-04 22:45:00+00:00,109.95,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-04 23:00:00+00:00,102.16,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-04 23:15:00+00:00,102.16,,0.0,12.5,34.21052631578947,21.05263157894737
2025-07-04 23:30:00+00:00,102.16,,0.0,12.5,21.05263157894737,7.8947368421052655
2025-07-04 23:45:00+00:00,102.16,,0.0,7.500000000000003,7.8947368421052655,0.0
2025-07-05 00:00:00+00:00,100.46,11767.481578947369,0.0,0.0,0.0,0.0
2025-07-05 00:15:00+00:00,100.46,,0.0,-0.0,0.0,0.0
2025-07-05 00:30:00+00:00,100.46,,0.0,-0.0,0.0,-0.0
2025-07-05 00:45:00+00:00,100.46,,0.0,0.0,-0.0,0.0
2025-07-05 01:00:00+00:00,97.16,,0.0,0.0,0.0,-0.0
2025-07-05 01:15:00+00:00,97.16,,0.0,-0.0,-0.0,-0.0
2025-07-05 01:30:00+00:00,97.16,,0.0,0.0,-0.0,0.0
2025-07-05 01:45:00+00:00,97.16,,0.0,-0.0,0.0,0.0
2025-07-05 02:00:00+00:00,95.93,,0.0,0.0,0.0,-0.0
2025-07-05 02:15:00+00:00,95.93,,0.0,-0.0,-0.0,-0.0
2025-07-05 02:30:00+00:00,95.93,,0.0,0.0,-0.0,-0.0
2025-07-05 02:45:00+00:00,95.93,,0.0,0.0,-0.0,0.0
2025-07-05 03:00:00+00:00,88.11,,0.0,0.0,0.0,-0.0
2025-07-05 03:15:00+00:00,88.11,,0.0,0.0,-0.0,-0.0
2025-07-05 03:30:00+00:00,88.11,,0.0,-0.0,-0.0,-0.0
2025-07-05 03:45:00+00:00,88.11,,0.0,0.0,-0.0,0.0
2025-07-05 04:00:00+00:00,85.74,,0.0,0.0,0.0,-0.0
2025-07-05 04:15:00+00:00,85.74,,0.0,0.0,-0.0,-0.0
2025-07-05 04:30:00+00:00,85.74,,0.0,-0.0,-0.0,0.0
2025-07-05 04:45:00+00:00,85.74,,0.0,-0.0,0.0,0.0
2025-07-05 05:00:00+00:00,44.95,,0.0,0.0,0.0,-0.0
2025-07-05 05:15:00+00:00,44.95,,-0.0,0.0,-0.0,-0.0
2025-07-05 05:30:00+00:00,44.95,,0.0,0.0,-0.0,0.0
2025-07-05 05:45:00+00:00,44.95,,0.0,-0.0,0.0,0.0
2025-07-05 06:00:00+00:00,17.86,,0.0,0.0,0.0,-0.0
2025-07-05 06:15:00+00:00,17.86,,0.0,0.0,-0.0,-0.0
2025-07-05 06:30:00+00:00,17.86,,0.0,-0.0,-0.0,0.0
2025-07-05 06:45:00+00:00,17.86,,0.0,-0.0,0.0,0.0
2025-07-05 07:00:00+00:00,3.34,,0.0,0.0,0.0,-0.0
2025-07-05 07:15:00+00:00,3.34,,0.0,0.0,-0.0,-0.0
2025-07-05 07:30:00+00:00,3.34,,0.0,0.0,-0.0,-0.0
2025-07-05 07:45:00+00:00,3.34,,0.0,0.0,-0.0,-0.0
2025-07-05 08:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-05 08:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-05 08:30:00+00:00,0.0,,-0.0,0.0,-0.0,0.0
2025-07-05 08:45:00+00:00,0.0,,0.0,0.0,0.0,-0.0
2025-07-05 09:00:00+00:00,-0.09,,0.0,0.0,-0.0,-0.0
2025-07-05 09:15:00+00:00,-0.09,,0.0,0.0,-0.0,-0.0
2025-07-05 09:30:00+00:00,-0.09,,0.0,0.0,-0.0,-0.0
2025-07-05 09:45:00+00:00,-0.09,,0.0,0.0,-0.0,-0.0
2025-07-05 10:00:00+00:00,-1.32,,0.0,0.0,-0.0,-0.0
2025-07-05 10:15:00+00:00,-1.32,,0.0,0.0,-0.0,-0.0
2025-07-05 10:30:00+00:00,-1.32,,5.2631578947368425,0.0,-0.0,5.0
2025-07-05 10:45:00+00:00,-1.32,,0.0,0.0,5.0,5.0
2025-07-05 11:00:00+00:00,-1.77,,12.5,0.0,5.0,16.875
2025-07-05 11:15:00+00:00,-1.77,,12.5,0.0,16.875,28.75
2025-07-05 11:30:00+00:00,-1.77,,12.5,0.0,28.75,40.625
2025-07-05 11:45:00+00:00,-1.77,,12.5,0.0,40.625,52.5
2025-07-05 12:00:00+00:00,-2.48,,12.5,0.0,52.5,64.375
2025-07-05 12:15:00+00:00,-2.48,,12.5,0.0,64.375,76.25
2025-07-05 12:30:00+00:00,-2.48,,12.5,0.0,76.25,88.125
2025-07-05 12:45:00+00:00,-2.48,,12.5,0.0,88.125,100.0
2025-07-05 13:00:00+00:00,2.02,,0.0,0.0,100.0,100.0
2025-07-05 13:15:00+00:00,2.02,,0.0,0.0,100.0,100.0
2025-07-05 13:30:00+00:00,2.02,,0.0,0.0,100.0,100.0
2025-07-05 13:45:00+00:00,2.02,,0.0,0.0,100.0,100.0
2025-07-05 14:00:00+00:00,28.53,,0.0,0.0,100.0,100.0
2025-07-05 14:15:00+00:00,28.53,,0.0,0.0,100.0,100.0
2025-07-05 14:30:00+00:00,28.53,,0.0,-0.0,100.0,100.0
2025-07-05 14:45:00+00:00,28.53,,0.0,0.0,100.0,100.0
2025-07-05 15:00:00+00:00,75.01,,0.0,0.0,100.0,100.0
2025-07-05 15:15:00+00:00,75.01,,0.0,0.0,100.0,100.0
2025-07-05 15:30:00+00:00,75.01,,0.0,0.0,100.0,100.0
2025-07-05 15:45:00+00:00,75.01,,0.0,-0.0,100.0,100.0
2025-07-05 16:00:00+00:00,89.08,,0.0,0.0,100.0,100.0
2025-07-05 16:15:00+00:00,89.08,,0.0,-0.0,100.0,100.0
2025-07-05 16:30:00+00:00,89.08,,0.0,0.0,100.0,100.0
2025-07-05 16:45:00+00:00,89.08,,-0.0,0.0,100.0,100.0
2025-07-05 17:00:00+00:00,128.53,,0.0,12.5,100.0,86.84210526315789
2025-07-05 17:15:00+00:00,128.53,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-05 17:30:00+00:00,128.53,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-05 17:45:00+00:00,128.53,,0.0,7.499999999999997,60.52631578947368,52.63157894736842
2025-07-05 18:00:00+00:00,135.31,,0.0,12.5,52.63157894736842,39.473684210526315
2025-07-05 18:15:00+00:00,135.31,,0.0,12.5,39.473684210526315,26.31578947368421
2025-07-05 18:30:00+00:00,135.31,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-05 18:45:00+00:00,135.31,,0.0,12.5,13.157894736842104,-0.0
2025-07-05 19:00:00+00:00,127.43,,0.0,0.0,-0.0,-0.0
2025-07-05 19:15:00+00:00,127.43,,0.0,0.0,-0.0,-0.0
2025-07-05 19:30:00+00:00,127.43,,0.0,0.0,-0.0,-0.0
2025-07-05 19:45:00+00:00,127.43,,0.0,0.0,-0.0,0.0
2025-07-05 20:00:00+00:00,114.4,,0.0,0.0,0.0,-0.0
2025-07-05 20:15:00+00:00,114.4,,0.0,-0.0,-0.0,-0.0
2025-07-05 20:30:00+00:00,114.4,,0.0,0.0,-0.0,-0.0
2025-07-05 20:45:00+00:00,114.4,,0.0,0.0,-0.0,0.0
2025-07-05 21:00:00+00:00,106.86,,0.0,0.0,0.0,-0.0
2025-07-05 21:15:00+00:00,106.86,,0.0,-0.0,-0.0,0.0
2025-07-05 21:30:00+00:00,106.86,,0.0,0.0,0.0,-0.0
2025-07-05 21:45:00+00:00,106.86,,0.0,-0.0,-0.0,0.0
2025-07-05 22:00:00+00:00,96.9,,0.0,-0.0,0.0,0.0
2025-07-05 22:15:00+00:00,96.9,,0.0,-0.0,0.0,0.0
2025-07-05 22:30:00+00:00,96.9,,0.0,0.0,0.0,-0.0
2025-07-05 22:45:00+00:00,96.9,,0.0,-0.0,-0.0,-0.0
2025-07-05 23:00:00+00:00,91.8,,0.0,0.0,-0.0,-0.0
2025-07-05 23:15:00+00:00,91.8,,0.0,0.0,-0.0,0.0
2025-07-05 23:30:00+00:00,91.8,,0.0,0.0,0.0,-0.0
2025-07-05 23:45:00+00:00,91.8,,0.0,0.0,-0.0,0.0
2025-07-06 00:00:00+00:00,90.47,11602.23947368421,0.0,0.0,0.0,0.0
2025-07-06 00:15:00+00:00,90.47,,0.0,0.0,0.0,-0.0
2025-07-06 00:30:00+00:00,90.47,,0.0,0.0,-0.0,-0.0
2025-07-06 00:45:00+00:00,90.47,,0.0,0.0,-0.0,-0.0
2025-07-06 01:00:00+00:00,106.23,,0.0,0.0,-0.0,-0.0
2025-07-06 01:15:00+00:00,106.23,,0.0,0.0,-0.0,-0.0
2025-07-06 01:30:00+00:00,106.23,,0.0,0.0,-0.0,-0.0
2025-07-06 01:45:00+00:00,106.23,,0.0,0.0,-0.0,-0.0
2025-07-06 02:00:00+00:00,110.68,,0.0,0.0,-0.0,-0.0
2025-07-06 02:15:00+00:00,110.68,,0.0,-0.0,-0.0,0.0
2025-07-06 02:30:00+00:00,110.68,,0.0,-0.0,0.0,-0.0
2025-07-06 02:45:00+00:00,110.68,,0.0,0.0,-0.0,0.0
2025-07-06 03:00:00+00:00,86.01,,0.0,0.0,0.0,-0.0
2025-07-06 03:15:00+00:00,86.01,,-0.0,0.0,-0.0,-0.0
2025-07-06 03:30:00+00:00,86.01,,0.0,0.0,-0.0,0.0
2025-07-06 03:45:00+00:00,86.01,,0.0,-0.0,0.0,0.0
2025-07-06 04:00:00+00:00,77.67,,0.0,0.0,0.0,-0.0
2025-07-06 04:15:00+00:00,77.67,,0.0,0.0,-0.0,-0.0
2025-07-06 04:30:00+00:00,77.67,,0.0,-0.0,-0.0,-0.0
2025-07-06 04:45:00+00:00,77.67,,0.0,0.0,-0.0,-0.0
2025-07-06 05:00:00+00:00,76.72,,0.0,0.0,-0.0,-0.0
2025-07-06 05:15:00+00:00,76.72,,0.0,0.0,-0.0,-0.0
2025-07-06 05:30:00+00:00,76.72,,0.0,0.0,-0.0,-0.0
2025-07-06 05:45:00+00:00,76.72,,0.0,0.0,-0.0,0.0
2025-07-06 06:00:00+00:00,69.32,,0.0,0.0,0.0,-0.0
2025-07-06 06:15:00+00:00,69.32,,0.0,0.0,-0.0,-0.0
2025-07-06 06:30:00+00:00,69.32,,0.0,-0.0,-0.0,-0.0
2025-07-06 06:45:00+00:00,69.32,,0.0,0.0,-0.0,0.0
2025-07-06 07:00:00+00:00,36.45,,0.0,0.0,0.0,-0.0
2025-07-06 07:15:00+00:00,36.45,,0.0,-0.0,-0.0,-0.0
2025-07-06 07:30:00+00:00,36.45,,0.0,0.0,-0.0,-0.0
2025-07-06 07:45:00+00:00,36.45,,0.0,0.0,-0.0,0.0
2025-07-06 08:00:00+00:00,19.3,,0.0,0.0,0.0,-0.0
2025-07-06 08:15:00+00:00,19.3,,0.0,0.0,-0.0,-0.0
2025-07-06 08:30:00+00:00,19.3,,0.0,0.0,-0.0,-0.0
2025-07-06 08:45:00+00:00,19.3,,0.0,0.0,-0.0,-0.0
2025-07-06 09:00:00+00:00,15.7,,0.0,0.0,-0.0,-0.0
2025-07-06 09:15:00+00:00,15.7,,0.0,0.0,-0.0,-0.0
2025-07-06 09:30:00+00:00,15.7,,0.0,0.0,-0.0,-0.0
2025-07-06 09:45:00+00:00,15.7,,0.0,0.0,-0.0,-0.0
2025-07-06 10:00:00+00:00,13.66,,0.0,0.0,-0.0,-0.0
2025-07-06 10:15:00+00:00,13.66,,0.0,0.0,-0.0,-0.0
2025-07-06 10:30:00+00:00,13.66,,5.2631578947368425,0.0,-0.0,5.0
2025-07-06 10:45:00+00:00,13.66,,0.0,0.0,5.0,5.0
2025-07-06 11:00:00+00:00,7.48,,12.5,0.0,5.0,16.875
2025-07-06 11:15:00+00:00,7.48,,12.5,0.0,16.875,28.75
2025-07-06 11:30:00+00:00,7.48,,12.5,0.0,28.75,40.625
2025-07-06 11:45:00+00:00,7.48,,12.5,0.0,40.625,52.5
2025-07-06 12:00:00+00:00,12.07,,12.5,0.0,52.5,64.375
2025-07-06 12:15:00+00:00,12.07,,12.5,0.0,64.375,76.25
2025-07-06 12:30:00+00:00,12.07,,12.5,0.0,76.25,88.125
2025-07-06 12:45:00+00:00,12.07,,12.5,0.0,88.125,100.0
2025-07-06 13:00:00+00:00,51.12,,0.0,-0.0,100.0,100.0
2025-07-06 13:15:00+00:00,51.12,,0.0,0.0,100.0,100.0
2025-07-06 13:30:00+00:00,51.12,,0.0,0.0,100.0,100.0
2025-07-06 13:45:00+00:00,51.12,,0.0,0.0,100.0,100.0
2025-07-06 14:00:00+00:00,75.13,,0.0,0.0,100.0,100.0
2025-07-06 14:15:00+00:00,75.13,,0.0,-0.0,100.0,100.0
2025-07-06 14:30:00+00:00,75.13,,0.0,-0.0,100.0,100.0
2025-07-06 14:45:00+00:00,75.13,,0.0,0.0,100.0,100.0
2025-07-06 15:00:00+00:00,102.96,,0.0,0.0,100.0,100.0
2025-07-06 15:15:00+00:00,102.96,,0.0,0.0,100.0,100.0
2025-07-06 15:30:00+00:00,102.96,,0.0,0.0,100.0,100.0
2025-07-06 15:45:00+00:00,102.96,,0.0,-0.0,100.0,100.0
2025-07-06 16:00:00+00:00,114.0,,0.0,0.0,100.0,100.0
2025-07-06 16:15:00+00:00,114.0,,0.0,-0.0,100.0,100.0
2025-07-06 16:30:00+00:00,114.0,,0.0,0.0,100.0,100.0
2025-07-06 16:45:00+00:00,114.0,,-0.0,0.0,100.0,100.0
2025-07-06 17:00:00+00:00,134.18,,0.0,0.0,100.0,100.0
2025-07-06 17:15:00+00:00,134.18,,0.0,0.0,100.0,100.0
2025-07-06 17:30:00+00:00,134.18,,0.0,0.0,100.0,100.0
2025-07-06 17:45:00+00:00,134.18,,0.0,0.0,100.0,100.0
2025-07-06 18:00:00+00:00,148.04,,0.0,12.5,100.0,86.84210526315789
2025-07-06 18:15:00+00:00,148.04,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-06 18:30:00+00:00,148.04,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-06 18:45:00+00:00,148.04,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-06 19:00:00+00:00,138.91,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-06 19:15:00+00:00,138.91,,0.0,7.500000000000001,34.21052631578947,26.31578947368421
2025-07-06 19:30:00+00:00,138.91,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-06 19:45:00+00:00,138.91,,0.0,12.5,13.157894736842104,0.0
2025-07-06 20:00:00+00:00,124.28,,0.0,0.0,0.0,-0.0
2025-07-06 20:15:00+00:00,124.28,,0.0,-0.0,-0.0,-0.0
2025-07-06 20:30:00+00:00,124.28,,0.0,0.0,-0.0,-0.0
2025-07-06 20:45:00+00:00,124.28,,0.0,0.0,-0.0,0.0
2025-07-06 21:00:00+00:00,109.99,,0.0,0.0,0.0,-0.0
2025-07-06 21:15:00+00:00,109.99,,0.0,0.0,-0.0,-0.0
2025-07-06 21:30:00+00:00,109.99,,0.0,0.0,-0.0,-0.0
2025-07-06 21:45:00+00:00,109.99,,0.0,0.0,-0.0,-0.0
2025-07-06 22:00:00+00:00,118.61,,0.0,-0.0,-0.0,0.0
2025-07-06 22:15:00+00:00,118.61,,0.0,-0.0,0.0,-0.0
2025-07-06 22:30:00+00:00,118.61,,0.0,0.0,-0.0,-0.0
2025-07-06 22:45:00+00:00,118.61,,0.0,0.0,-0.0,-0.0
2025-07-06 23:00:00+00:00,106.45,,0.0,0.0,-0.0,-0.0
2025-07-06 23:15:00+00:00,106.45,,0.0,0.0,-0.0,-0.0
2025-07-06 23:30:00+00:00,106.45,,0.0,0.0,-0.0,0.0
2025-07-06 23:45:00+00:00,106.45,,0.0,0.0,0.0,0.0
2025-07-07 00:00:00+00:00,101.44,5854.9034210526315,0.0,0.0,0.0,0.0
2025-07-07 00:15:00+00:00,101.44,,0.0,0.0,0.0,-0.0
2025-07-07 00:30:00+00:00,101.44,,0.0,0.0,-0.0,-0.0
2025-07-07 00:45:00+00:00,101.44,,0.0,0.0,-0.0,-0.0
2025-07-07 01:00:00+00:00,98.81,,12.5,0.0,-0.0,11.875
2025-07-07 01:15:00+00:00,98.81,,12.5,0.0,11.875,23.75
2025-07-07 01:30:00+00:00,98.81,,12.5,0.0,23.75,35.625
2025-07-07 01:45:00+00:00,98.81,,12.5,0.0,35.625,47.5
2025-07-07 02:00:00+00:00,100.99,,7.236842105263158,0.0,47.5,54.375
2025-07-07 02:15:00+00:00,100.99,,12.5,0.0,54.375,66.25
2025-07-07 02:30:00+00:00,100.99,,12.5,0.0,66.25,78.125
2025-07-07 02:45:00+00:00,100.99,,12.5,0.0,78.125,90.0
2025-07-07 03:00:00+00:00,110.05,,0.0,0.0,90.0,90.0
2025-07-07 03:15:00+00:00,110.05,,0.0,0.0,90.0,90.0
2025-07-07 03:30:00+00:00,110.05,,0.0,0.0,90.0,90.0
2025-07-07 03:45:00+00:00,110.05,,0.0,0.0,90.0,90.0
2025-07-07 04:00:00+00:00,134.2,,0.0,0.0,90.0,90.0
2025-07-07 04:15:00+00:00,134.2,,0.0,0.0,90.0,90.0
2025-07-07 04:30:00+00:00,134.2,,0.0,0.0,90.0,90.0
2025-07-07 04:45:00+00:00,134.2,,0.0,0.0,90.0,90.0
2025-07-07 05:00:00+00:00,143.67,,0.0,0.0,90.0,90.0
2025-07-07 05:15:00+00:00,143.67,,0.0,10.500000000000002,90.0,78.94736842105263
